at,x,y,z [a.u.]
C,0.9851141580657,0.9851141580657,0.9851141580657
C,-0.9851141580657,-0.9851141580657,0.9851141580657
C,-0.9851141580657,0.9851141580657,-0.9851141580657
C,0.9851141580657,-0.9851141580657,-0.9851141580657
H,2.1501302302842,2.1501302302842,2.1501302302842
H,-2.1501302302842,-2.1501302302842,2.1501302302842
H,-2.1501302302842,2.1501302302842,-2.1501302302842
H,2.1501302302842,-2.1501302302842,-2.1501302302842
